idx,train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
2006,5578974480.0,3850440.0,12.5,0.0,163.3
2007,5546426903.0,3853992.0,18.2,0.0,164.4
2008,5494053168.0,3721704.0,8.3,0.0,158.6
2009,5601616737.0,3811432.0,32.3,0.0,173.6
2010,5706728406.0,3856423.0,12.6,0.0,155.7
2011,5598185401.0,3836872.0,10.3,0.0,157.3
2012,5539893509.0,3820010.0,32.6,0.0,173.9
2013,5498045543.0,3825222.0,10.5,0.0,158.9
2014,5550434408.0,3828578.0,10.5,2.0,161.1
2015,5612349058.0,3826110.0,10.2,0.0,162.6
2016,5558408125.0,3772474.0,6.4,0.0,158.0
2017,6047118107.0,3849432.0,26.3,0.0,171.1
2018,6115349725.0,3799828.0,12.5,0.0,157.7
2019,6054198791.0,3949747.0,12.5,0.0,163.0
2020,6136889373.0,3833487.0,8.4,0.0,156.3
2021,4882859128.0,3850093.0,10.5,0.0,151.6
2022,5518839323.0,3730601.0,10.5,0.0,151.1
2023,6060378235.0,3768103.0,14.4,0.0,161.0
2024,6039097647.0,3791334.0,8.6,12.0,162.8
2025,6077515806.0,3764068.0,8.6,0.0,157.5
2026,6151246474.0,3762083.0,10.6,0.0,159.0
2027,6056940241.0,3778433.0,6.5,0.0,154.2
2028,6055205792.0,3822304.0,12.7,0.0,153.6
2029,6037010835.0,3666461.0,8.8,0.0,150.8
2030,6058631377.0,3837405.0,12.5,18.0,172.0
2031,6057365109.0,3998462.0,16.6,0.0,162.2
2032,4823794571.0,3774491.0,10.7,18.0,169.5
2033,4725512586.0,3710458.0,18.7,0.0,162.1
2034,6112322870.0,3860505.0,10.6,0.0,155.2
2035,3229594873.0,3852472.0,17.6,0.0,169.9
2036,3297662157.0,3809080.0,17.8,0.0,162.2
2037,3222040933.0,3794839.0,23.5,0.0,167.6
2038,3276696213.0,3833591.0,19.3,0.0,172.9
2039,3208620237.0,3855286.0,19.8,0.0,162.7
2040,3302557415.0,3846806.0,15.8,0.0,162.2
2041,3153385354.0,3886262.0,33.6,0.0,174.6
2042,3243235884.0,3806324.0,35.5,0.0,176.4
2043,3264205190.0,3800052.0,20.0,0.0,167.0
2044,3346956590.0,3825012.0,15.9,0.0,160.6
2045,3382185962.0,3861908.0,21.7,0.0,164.5
2046,3289675450.0,3708243.0,23.8,0.0,167.1
2047,3272483965.0,3882931.0,15.8,0.0,162.4
2048,3233905872.0,3886835.0,21.8,0.0,163.2
2049,3281678960.0,3817234.0,16.2,0.0,157.9
2050,3310965346.0,3863122.0,17.7,0.0,164.4
2051,3294053835.0,3840626.0,18.3,0.0,160.8
2052,3370550408.0,3877457.0,15.9,0.0,159.4
2053,6041454588.0,5911579.0,8.5,0.0,155.0
2054,6044008312.0,5576217.0,12.5,0.0,157.6
2055,5888687596.0,5471511.0,8.5,0.0,156.6
2056,5967097292.0,5510583.0,12.3,0.0,156.9
2057,6065749328.0,5610519.0,20.4,0.0,166.1
2058,6031012095.0,5518487.0,10.4,0.0,156.5
2059,5958759856.0,5487671.0,10.4,0.0,158.0
2060,5994715951.0,5842200.0,12.5,0.0,155.0
2061,6047435682.0,5594390.0,16.5,0.0,163.5
2062,6128948628.0,5619286.0,38.5,0.0,180.9
2063,6012987054.0,5601110.0,8.6,2.0,157.9
2064,5985493399.0,5512437.0,10.5,0.0,157.0
2065,6065366540.0,5543573.0,12.5,0.0,154.3
2066,6067374752.0,6123159.0,8.7,0.0,157.2
2067,6139905099.0,5616789.0,12.3,0.0,159.5
2068,5962086931.0,5609525.0,6.3,0.0,156.2
2069,6005621255.0,5574453.0,18.3,16.0,179.5
2070,5997735109.0,5523416.0,10.3,0.0,150.1
2071,6551472216.0,5413566.0,12.5,0.0,162.9
2072,6734178508.0,5619553.0,22.0,8.0,171.8
2073,6560887884.0,5534503.0,10.5,0.0,155.9
2074,6499728229.0,5559659.0,10.5,0.0,157.0
2075,6565763135.0,5592111.0,12.5,0.0,157.1
2076,6565030956.0,5543283.0,14.2,0.0,158.0
2077,6572825166.0,5476215.0,16.5,0.0,159.3
2078,6532112101.0,5453083.0,12.3,22.0,181.6
2079,6615034343.0,5645917.0,12.4,0.0,161.5
2080,6682575456.0,5566112.0,12.4,0.0,158.9
2081,6594701204.0,5570019.0,12.4,0.0,161.7
2082,6530208836.0,5561445.0,12.3,0.0,153.7
2083,6548889056.0,5573479.0,10.5,0.0,157.7
2084,6577256431.0,5556937.0,8.5,0.0,155.6
2085,6661733614.0,5522411.0,10.4,0.0,159.0
2086,6598876685.0,5576109.0,12.3,0.0,163.2
2087,6535939431.0,5572079.0,10.5,2.0,164.4
2088,6599252328.0,5570256.0,16.4,0.0,162.7
2089,3712513899.0,4630132.0,19.0,0.0,161.8
2090,3464643800.0,5627731.0,16.9,0.0,166.2
2091,2766691182.0,5641875.0,17.3,0.0,160.0
2092,3445145113.0,5624085.0,20.7,0.0,172.1
2093,2680547361.0,5589046.0,47.0,0.0,191.1
2094,4071862640.0,5585558.0,31.0,0.0,173.8
2095,3287721775.0,5615127.0,16.8,0.0,162.5
2096,3709465858.0,5638328.0,13.0,0.0,161.0
2097,2139930237.0,5667001.0,42.7,0.0,189.5
2098,3404126071.0,5636057.0,18.9,0.0,162.0
2099,3194442117.0,5655802.0,19.0,0.0,162.2
2100,4173911040.0,5612763.0,22.5,0.0,171.8
2101,2348017363.0,5611355.0,15.5,0.0,169.7
2102,3076345862.0,5565243.0,37.8,0.0,185.9
2103,3428040537.0,5667676.0,36.8,0.0,179.2
2104,2975803186.0,5624092.0,22.8,0.0,169.0
2105,3263531710.0,5614557.0,16.9,0.0,166.2
2106,4469541324.0,5628317.0,26.7,0.0,175.8
2107,5164077871.0,3906142.0,16.3,0.0,166.4
2108,5211979364.0,3903838.0,18.7,0.0,168.1
2109,5164139997.0,3986751.0,12.6,0.0,157.5
2110,5110513175.0,3915359.0,12.4,0.0,159.5
2111,5172881605.0,3994879.0,12.4,0.0,159.7
2112,5181321513.0,4048544.0,14.5,0.0,152.2
2113,5102377276.0,3838752.0,30.6,0.0,171.6
2114,5116756855.0,3887617.0,36.5,0.0,177.5
2115,5220080394.0,3856896.0,10.5,0.0,164.3
2116,5178981188.0,3875265.0,10.6,2.0,166.7
2117,5139085676.0,3833216.0,10.4,0.0,159.9
2118,5138804204.0,3920065.0,10.5,0.0,162.9
2119,5207722765.0,3872865.0,18.5,22.0,181.8
2120,5088790231.0,3892961.0,18.6,0.0,162.6
2121,5193354416.0,3951617.0,8.0,0.0,152.5
2122,5111135784.0,3904001.0,32.1,0.0,174.5
2123,5156562909.0,3814785.0,8.6,0.0,157.3
2124,5135556371.0,3892737.0,8.1,0.0,157.0
2125,5142449514.0,3870850.0,12.5,2.0,158.5
2126,5028748171.0,3896130.0,16.7,0.0,165.5
2127,4344533160.0,3873186.0,10.7,0.0,161.6
2128,5670217533.0,3853302.0,34.7,0.0,178.9
2129,4433615698.0,3895614.0,6.4,0.0,149.5
2130,5771683399.0,3814667.0,12.5,0.0,159.9
2131,5947544139.0,4005837.0,12.4,0.0,160.5
2132,5281584560.0,3863643.0,12.6,0.0,158.2
2133,2824497273.0,3866113.0,12.3,0.0,153.9
2134,3351032069.0,3812394.0,12.4,12.0,169.7
2135,5791905656.0,3890191.0,10.3,0.0,155.7
2136,5042819897.0,4887162.0,12.6,0.0,158.2
2137,4552537450.0,3886684.0,18.4,0.0,159.0
2138,5387181397.0,3993375.0,10.1,0.7,156.3
2139,5844514354.0,3897670.0,20.5,0.0,169.1
2140,4339273892.0,3908907.0,14.5,22.0,180.7
2141,5764117860.0,3891632.0,34.5,0.0,175.1
2142,3788994960.0,4005329.0,12.5,4.0,155.9
2143,3010035804.0,4001557.0,21.8,0.0,168.4
2144,2970291936.0,3963033.0,20.9,0.0,165.7
2145,2940301205.0,3987707.0,23.6,0.0,172.6
2146,3046034780.0,4001918.0,36.3,0.0,179.9
2147,2998568350.0,3992609.0,46.5,0.0,188.3
2148,3038050122.0,3959332.0,43.2,0.0,184.2
2149,3101733054.0,4030982.0,51.8,0.0,197.4
2150,3059233744.0,3983176.0,23.6,0.0,171.6
2151,2928470628.0,3983114.0,24.3,0.0,171.5
2152,2933521845.0,4179563.0,21.1,0.0,167.0
2153,2954631126.0,3984623.0,26.2,0.0,168.8
2154,3029628727.0,3891666.0,23.4,0.0,173.3
2155,2984891861.0,4011122.0,18.6,0.0,172.8
2156,2999864617.0,3978900.0,25.7,0.0,172.9
2157,2936482878.0,3957334.0,27.0,0.0,173.2
2158,3009475559.0,3943895.0,17.7,0.0,170.4
2159,2881998072.0,3833882.0,21.9,0.0,166.7
2160,2931399881.0,3994265.0,21.9,0.0,169.7
2161,5963163483.0,4138234.0,10.7,0.0,158.8
2162,5991056114.0,4196794.0,10.6,0.0,161.2
2163,5940990833.0,4135805.0,8.6,0.0,150.7
2164,5874859972.0,5112693.0,16.5,0.0,158.2
2165,5984556348.0,4153887.0,10.5,0.0,153.0
2166,5907110512.0,4139136.0,16.5,0.0,162.7
2167,5948439672.0,4144353.0,30.5,0.0,171.6
2168,5972435163.0,4188065.0,10.5,0.0,162.4
2169,5838635061.0,4080003.0,12.4,0.0,158.6
2170,5959654790.0,4186947.0,34.0,0.0,177.2
2171,5944221759.0,4226755.0,12.3,0.0,160.0
2172,5306120870.0,4048421.0,12.4,0.0,157.7
2173,5960887119.0,4150565.0,12.7,0.0,158.2
2174,5904321934.0,4000903.0,10.5,0.0,155.4
2175,5940613408.0,4189446.0,8.6,0.0,152.8
2176,5887909028.0,4027560.0,16.6,0.0,164.9
2177,5947694021.0,4048231.0,14.5,0.0,159.6
2178,5897838182.0,4078152.0,10.4,0.0,152.9
2179,5227736781.0,4076520.0,12.5,0.0,163.3
2180,6454628275.0,4028809.0,14.4,0.0,159.9
2181,6016520353.0,4086249.0,14.7,0.0,159.3
2182,6496985868.0,4133033.0,12.6,0.0,158.9
2183,6473279998.0,4062506.0,12.3,0.0,163.7
2184,5488991754.0,4074378.0,16.5,0.0,159.4
2185,6525628640.0,4172810.0,8.4,0.0,162.4
2186,6208114384.0,4007467.0,8.4,0.0,153.3
2187,5948045541.0,4158175.0,10.6,0.0,154.7
2188,6486535764.0,4164858.0,10.4,0.0,153.4
2189,4364317217.0,4113429.0,14.5,0.0,160.5
2190,6531931858.0,4235122.0,16.5,14.0,172.4
2191,4985983420.0,4123564.0,22.3,0.0,164.5
2192,5964144933.0,4075593.0,16.5,0.0,165.6
2193,6247622458.0,7996713.0,12.6,0.0,163.2
2194,5414994354.0,4648230.0,10.6,0.0,159.9
2195,6525423253.0,5028742.0,10.3,0.0,159.5
2196,6486918423.0,4055931.0,16.5,2.0,161.7
2197,3586932844.0,4074906.0,21.6,0.0,168.1
2198,3625623297.0,4084055.0,23.1,0.0,173.7
2199,3672753393.0,4164246.0,29.7,0.0,175.7
2200,3640702426.0,4223220.0,23.6,0.0,179.5
2201,3705406163.0,4143698.0,29.6,0.0,172.2
2202,3506546744.0,4106768.0,23.6,0.0,171.1
2203,3700940992.0,4106927.0,23.9,0.0,170.1
2204,3637581019.0,4066957.0,47.7,0.0,189.6
2205,3523370610.0,4167884.0,21.5,0.0,176.1
2206,3799811341.0,4033195.0,43.1,0.0,186.6
2207,3702144973.0,4123210.0,28.1,0.0,176.6
2208,3594750876.0,4097896.0,24.3,0.0,171.3
2209,3679547449.0,4066215.0,24.5,0.0,174.8
2210,3646353031.0,4083751.0,52.2,0.0,194.9
2211,3502125129.0,4061509.0,22.4,0.0,173.5
2212,3684009007.0,4128004.0,21.7,0.0,165.8
2213,3665882010.0,4145476.0,24.0,0.0,171.2
2214,3632855986.0,4059267.0,42.5,0.0,181.8
2215,6573722418.0,6467971.0,30.5,0.0,171.1
2216,6656276511.0,6510627.0,12.4,0.0,155.3
2217,6652091166.0,6475713.0,10.4,0.0,162.9
2218,6563727870.0,6464544.0,10.3,0.0,158.5
2219,6522260645.0,6467967.0,10.5,0.0,156.3
2220,6655516787.0,6425470.0,10.6,0.0,158.9
2221,6553231106.0,6502685.0,10.5,0.0,153.1
2222,6570135864.0,6403612.0,10.5,0.0,162.8
2223,6538158915.0,6457116.0,8.6,0.0,159.1
2224,6641342848.0,6363163.0,14.5,0.0,160.2
2225,6764499817.0,6323643.0,8.5,0.0,159.7
2226,6527984243.0,6370778.0,14.6,0.0,159.3
2227,6618372726.0,6482393.0,10.7,22.0,173.6
2228,6576280815.0,6514809.0,10.6,0.0,162.6
2229,6651360677.0,6518808.0,10.5,0.0,162.6
2230,6638546051.0,6382200.0,10.5,0.0,157.4
2231,6524507412.0,6354904.0,34.0,0.0,179.4
2232,6508679972.0,6311927.0,30.6,0.0,171.7
2233,7304075742.0,6413655.0,12.5,0.0,158.4
2234,7259374172.0,6392342.0,16.5,0.0,161.6
2235,7245133771.0,6452438.0,10.6,0.0,153.0
2236,7233584882.0,6500406.0,12.7,0.0,154.0
2237,7299959536.0,6520181.0,8.4,0.0,157.1
2238,7224349204.0,6523669.0,14.5,0.0,162.9
2239,7201678584.0,6457749.0,10.4,0.0,161.9
2240,7318847192.0,6474260.0,10.3,0.0,160.0
2241,7420823485.0,6512020.0,12.5,20.0,175.4
2242,7204327928.0,6418996.0,14.5,0.0,155.9
2243,7213178471.0,6380713.0,12.5,0.0,156.6
2244,7366374460.0,6490534.0,12.7,0.0,152.6
2245,7179698298.0,6460515.0,16.5,0.0,166.0
2246,7310405657.0,6459456.0,12.5,0.0,154.2
2247,7193838045.0,6762654.0,14.4,0.0,159.9
2248,7293735208.0,6522713.0,12.0,0.0,158.5
2249,7260955188.0,6466520.0,12.4,0.0,158.7
2250,7183444654.0,6356596.0,12.5,0.0,156.7
2251,4075864353.0,6550931.0,32.1,0.0,177.9
2252,3883951243.0,6498321.0,51.0,0.0,197.9
2253,4755884854.0,6468560.0,39.0,0.0,184.7
2254,4753840079.0,6515439.0,25.5,0.0,174.4
2255,4653274560.0,6549037.0,26.9,0.0,171.9
2256,3206916951.0,6495435.0,26.9,0.0,172.0
2257,2542081186.0,6513995.0,29.2,0.0,171.3
2258,2413129080.0,6513450.0,28.1,0.0,175.2
2259,2661584552.0,6521449.0,31.3,0.0,175.8
2260,3507973782.0,6470184.0,21.2,0.0,177.4
2261,3151212244.0,6455078.0,27.5,0.0,172.6
2262,4511149308.0,6498117.0,48.8,0.0,190.3
2263,4641561089.0,6494309.0,29.3,0.0,178.6
2264,3069061248.0,6430948.0,27.1,0.0,174.2
2265,3380591576.0,6482851.0,25.1,0.0,168.3
2266,3267857828.0,6515267.0,26.2,0.0,176.5
2267,4105297054.0,6514530.0,28.0,0.0,173.3
2268,3870800224.0,6545601.0,26.8,0.0,173.6
2269,5559967733.0,4125152.0,8.5,0.0,158.6
2270,5687479219.0,4237440.0,10.1,0.0,150.6
2271,5599007656.0,4237152.0,12.7,0.0,158.1
2272,5616169570.0,4221279.0,10.7,4.0,162.3
2273,5561892709.0,4158367.0,10.5,0.0,154.9
2274,5599111060.0,4173439.0,6.3,0.0,153.5
2275,5657152147.0,4139999.0,12.5,18.0,172.1
2276,5672100921.0,4167327.0,14.5,8.0,172.2
2277,5603127475.0,4164606.0,24.5,0.0,165.5
2278,5616244487.0,4251998.0,12.5,0.0,157.3
2279,5582762436.0,4182398.0,12.5,2.0,158.3
2280,5561675700.0,4238877.0,10.5,0.0,160.3
2281,5617132165.0,4216381.0,20.5,0.0,170.6
2282,5693395861.0,4156509.0,14.1,0.7,158.8
2283,5605187969.0,4288381.0,34.3,0.0,175.8
2284,5625593395.0,4299517.0,10.5,0.0,157.0
2285,5557294676.0,4188317.0,8.5,0.0,152.1
2286,5652000355.0,4202013.0,12.5,0.0,157.3
2287,4821842934.0,4190557.0,10.0,0.5,152.1
2288,5793909672.0,4202973.0,10.5,0.0,158.2
2289,5016971148.0,4246428.0,10.3,0.0,161.2
2290,3702736633.0,4250364.0,12.3,0.0,157.0
2291,4427412537.0,4163196.0,18.3,0.0,163.1
2292,3228308132.0,4130684.0,8.6,0.0,158.2
2293,5196725828.0,4142396.0,10.0,0.0,156.6
2294,4652157915.0,4136508.0,20.4,0.0,165.6
2295,3335472862.0,4729371.0,10.6,0.0,160.1
2296,4481267965.0,4236316.0,16.3,0.0,158.9
2297,4910676339.0,4193372.0,16.5,0.0,161.2
2298,5339210848.0,4156508.0,8.5,0.0,151.0
2299,4720762626.0,4139451.0,10.0,2.0,157.5
2300,3853909526.0,4162492.0,16.4,0.0,161.6
2301,6255510004.0,4232439.0,8.6,0.0,159.5
2302,4648608430.0,4206959.0,12.5,0.0,154.9
2303,6154204605.0,4194504.0,24.0,0.0,168.8
2304,5059869405.0,4225378.0,8.5,0.0,162.2
2305,3327228802.0,4239582.0,28.3,0.0,175.2
2306,3409650878.0,4319643.0,28.9,0.0,175.6
2307,3361133070.0,4327574.0,50.8,0.0,194.3
2308,3336162185.0,4272593.0,31.1,0.0,182.2
2309,3449668078.0,4225068.0,28.9,0.0,179.8
2310,3352320228.0,4330251.0,52.5,0.0,194.0
2311,3376816894.0,4177413.0,50.7,0.0,195.6
2312,3379644931.0,4289251.0,24.8,0.0,169.9
2313,3289722558.0,4290720.0,30.8,0.0,177.6
2314,3346135556.0,4220956.0,28.9,0.0,171.8
2315,3297792544.0,4262522.0,43.9,0.0,190.8
2316,3423074902.0,4237270.0,29.7,0.0,173.6
2317,3315881025.0,4299254.0,24.7,0.0,177.0
2318,3397686222.0,4325395.0,29.1,0.0,173.1
2319,3414504784.0,4293745.0,28.6,0.0,182.6
2320,3312966852.0,4281038.0,28.9,0.0,171.2
2321,3377804788.0,4346317.0,50.7,0.0,192.8
2322,3385706814.0,4218282.0,27.1,0.0,174.6
2323,6473774320.0,4523211.0,16.5,0.0,161.2
2324,6464272897.0,4538218.0,10.5,0.0,152.6
2325,6649990484.0,4499687.0,14.3,0.0,158.9
2326,6520502651.0,4452101.0,12.4,0.0,162.0
2327,6524327918.0,4462883.0,28.7,0.0,179.5
2328,6606055964.0,3216600.0,12.5,0.0,158.2
2329,6422088519.0,4404929.0,20.6,0.0,164.9
2330,6561317213.0,4415103.0,8.7,0.0,161.1
2331,6472736623.0,4453566.0,10.3,4.0,158.1
2332,6458669836.0,4493822.0,12.6,0.0,158.4
2333,6679191424.0,4511644.0,12.6,0.0,157.4
2334,6593833676.0,4461595.0,18.5,0.0,160.2
2335,6537891729.0,4463738.0,12.5,0.0,154.5
2336,6540893057.0,4535834.0,10.5,0.0,157.5
2337,6480273883.0,4458649.0,14.3,0.0,161.7
2338,6846588419.0,4534777.0,16.4,0.0,162.2
2339,6591110743.0,4494136.0,10.3,0.0,163.0
2340,6625783377.0,4543608.0,16.5,0.0,161.6
2341,7144494843.0,4455094.0,10.4,0.0,157.7
2342,7272740448.0,4604374.0,8.5,0.0,153.4
2343,5967393561.0,4501813.0,8.4,0.0,154.6
2344,7211622921.0,4500982.0,30.3,0.0,175.0
2345,7237416403.0,4532917.0,12.3,0.0,154.1
2346,7013437143.0,4410132.0,14.4,0.0,157.7
2347,7174136740.0,4442708.0,12.6,0.0,165.8
2348,7143237004.0,4433523.0,14.2,0.0,159.5
2349,4891431585.0,4485428.0,12.6,0.0,159.8
2350,4615601023.0,4483955.0,12.2,0.0,158.4
2351,7151182679.0,4484531.0,12.6,0.0,163.2
2352,7191635570.0,4553299.0,10.5,0.0,157.2
2353,6740679694.0,4458482.0,10.5,0.0,158.7
2354,7174448831.0,4516498.0,18.5,0.0,160.2
2355,7109636527.0,4653203.0,8.6,0.0,155.6
2356,6518224039.0,4447314.0,10.4,0.0,160.7
2357,6700893602.0,4403025.0,10.7,0.0,160.8
2358,7193102579.0,4412561.0,10.6,0.0,164.6
2359,4311159787.0,4390681.0,29.6,0.0,175.5
2360,4328428214.0,4505853.0,30.7,0.0,177.9
2361,4181017078.0,4513571.0,24.5,0.0,174.8
2362,4242080449.0,4501641.0,27.8,0.0,177.0
2363,4170724636.0,4528654.0,30.5,0.0,173.0
2364,4237471970.0,4435349.0,28.6,0.0,173.6
2365,4306912862.0,4554616.0,48.9,0.0,191.1
2366,4365236934.0,4515933.0,50.4,0.0,192.8
2367,4130598933.0,4495169.0,30.9,0.0,176.9
2368,4142317341.0,5168444.0,31.0,0.0,177.2
2369,4475817377.0,4459337.0,28.7,0.0,175.5
2370,4090695070.0,4479437.0,34.3,0.0,179.9
2371,4280728378.0,4514000.0,30.6,0.0,180.4
2372,4410150044.0,4516179.0,31.1,0.0,175.4
2373,4187315449.0,4490613.0,29.3,0.0,172.8
2374,4269295340.0,4407385.0,56.4,0.0,201.6
2375,4343163129.0,4529402.0,36.3,0.0,182.1
2376,4289957501.0,4518110.0,28.6,0.0,173.3
2377,7322121217.0,7380267.0,12.4,0.0,156.0
2378,7417701246.0,7427279.0,12.5,2.0,157.3
2379,7460107702.0,7440562.0,8.4,0.0,158.6
2380,7324776875.0,7435318.0,18.3,0.0,161.3
2381,7298271644.0,7247674.0,12.3,0.0,158.9
2382,7490726777.0,7556508.0,14.6,0.0,162.9
2383,7315266557.0,7386911.0,12.5,0.0,162.6
2384,7332571755.0,7410050.0,10.5,0.0,160.2
2385,7414655226.0,7473252.0,18.7,0.0,162.0
2386,7447274462.0,7418822.0,12.6,0.0,164.1
2387,7329651458.0,7389961.0,16.5,0.0,158.6
2388,7387130061.0,7998313.0,38.5,0.0,179.1
2389,7386471357.0,7407373.0,12.4,0.0,158.1
2390,7260225565.0,7406766.0,8.5,0.0,156.7
2391,7367184823.0,7386832.0,26.5,0.0,175.1
2392,7329460858.0,7382384.0,10.5,0.0,152.2
2393,7390648427.0,7299154.0,30.4,0.0,171.1
2394,7323145652.0,7362579.0,6.4,0.0,150.4
2395,8058835023.0,7446261.0,8.5,0.0,158.2
2396,8008753247.0,7391253.0,10.5,0.0,158.9
2397,8035377252.0,7859926.0,12.4,0.0,165.9
2398,7992569976.0,7358711.0,10.5,0.0,161.7
2399,8076876588.0,7968023.0,12.7,0.0,161.8
2400,7721173701.0,7385145.0,14.6,0.0,161.4
2401,8187848687.0,7462393.0,12.6,0.0,159.3
2402,8060465183.0,7395546.0,14.3,0.0,162.3
2403,8265933290.0,7477338.0,8.6,0.0,155.2
2404,8182107875.0,7492987.0,12.5,0.0,155.1
2405,8012006071.0,7414332.0,14.7,0.0,155.8
2406,8160375962.0,7443996.0,16.4,0.0,163.1
2407,8097009039.0,7453404.0,10.4,0.0,164.7
2408,8143352040.0,7589085.0,6.4,0.0,149.5
2409,8249865453.0,7480509.0,28.5,0.0,177.4
2410,8057064738.0,7363805.0,12.5,0.0,161.8
2411,8202602084.0,7457917.0,26.5,0.0,177.3
2412,8182268114.0,7522553.0,14.5,0.0,157.4
2413,5559658992.0,7442434.0,32.1,0.0,178.5
2414,5405961230.0,7378763.0,30.5,0.0,183.7
2415,5654599545.0,7484688.0,38.6,0.0,182.1
2416,5273546353.0,7411000.0,33.9,0.0,187.0
2417,3517622933.0,7485660.0,34.2,0.0,184.6
2418,4938521355.0,7494818.0,30.7,0.0,178.7
2419,4181322271.0,7469159.0,32.0,0.0,181.0
2420,3862701054.0,7415212.0,28.2,0.0,179.6
2421,4471730807.0,7380080.0,28.1,0.0,180.0
2422,3355011368.0,7427956.0,58.1,0.0,200.6
2423,3268565704.0,7514455.0,40.2,0.0,182.5
2424,3408097334.0,7443547.0,32.2,0.0,181.1
2425,3957606176.0,7375647.0,34.3,0.0,186.9
2426,3681339007.0,7484673.0,62.6,0.0,205.7
2427,3841206087.0,7469125.0,38.4,0.0,185.9
2428,3577921122.0,7457383.0,36.1,0.0,180.3
2429,5797786317.0,7522602.0,60.3,0.0,201.9
2430,3993342744.0,7498956.0,36.8,0.0,178.2
2431,5229636902.0,3989606.0,10.5,0.0,154.4
2432,5191457559.0,3945575.0,12.5,0.0,158.8
2433,5178708645.0,3941225.0,8.5,0.0,157.7
2434,5204771053.0,4514118.0,14.4,0.0,166.7
2435,5284485049.0,3867051.0,12.4,0.4,154.6
2436,5357541718.0,3988907.0,8.3,0.3,154.9
2437,5194216768.0,3892973.0,22.7,12.0,176.0
2438,5180316226.0,3891661.0,8.5,0.0,152.2
2439,5253626674.0,3990894.0,12.2,0.3,160.3
2440,5251491482.0,3870639.0,12.5,0.0,157.6
2441,5264036384.0,3980431.0,10.6,0.0,154.1
2442,5193604766.0,3992271.0,16.6,0.0,163.5
2443,5305194556.0,3865393.0,18.5,0.0,165.8
2444,5258281539.0,3941745.0,12.6,0.0,158.0
2445,5199702074.0,3859505.0,14.4,0.0,158.4
2446,5172793700.0,3965202.0,12.5,0.0,153.7
2447,5205244083.0,3902898.0,10.3,0.0,158.7
2448,5182400025.0,3898035.0,12.5,0.0,158.1
2449,5219420240.0,3865491.0,14.5,0.0,162.3
2450,5679421792.0,3901395.0,22.5,12.0,183.9
2451,4412293674.0,4881009.0,8.5,0.0,152.7
2452,5840784533.0,3966580.0,10.5,0.0,161.7
2453,4688805798.0,3886389.0,10.1,0.0,162.7
2454,4486351712.0,3940084.0,12.5,0.0,161.3
2455,5559575619.0,3908949.0,16.6,0.0,159.9
2456,4970604237.0,3930229.0,6.5,0.0,159.1
2457,5946352576.0,3944886.0,30.5,0.0,171.5
2458,5821673265.0,3911765.0,10.5,0.0,156.1
2459,5329200888.0,3966037.0,6.5,0.0,157.1
2460,5294734165.0,4007478.0,10.6,0.0,156.8
2461,5994870390.0,3908150.0,6.5,2.0,154.9
2462,5878081248.0,3908278.0,16.6,0.0,166.7
2463,5684624413.0,3912726.0,30.2,0.0,171.5
2464,3842359241.0,3832343.0,8.4,0.0,156.1
2465,5484470637.0,3950455.0,6.5,0.0,147.4
2466,4705193064.0,3912375.0,10.2,0.0,154.3
2467,2998388531.0,3950710.0,28.4,0.0,172.4
2468,3179466512.0,3954551.0,29.0,0.0,179.2
2469,3022295549.0,4020631.0,42.1,0.0,183.9
2470,3041634763.0,3892023.0,30.1,0.0,175.1
2471,3013013038.0,4029706.0,46.2,0.0,189.8
2472,3177735845.0,4051976.0,26.7,0.0,173.4
2473,3068994775.0,3983333.0,24.3,0.0,166.9
2474,3155551860.0,4023523.0,45.1,0.0,187.7
2475,3059424354.0,3984545.0,25.6,0.0,172.2
2476,3014765279.0,3978751.0,19.1,0.0,174.4
2477,3047151403.0,3997245.0,24.2,0.0,176.0
2478,3075871993.0,3994395.0,43.9,0.0,184.6
2479,3016184142.0,3930585.0,43.9,0.0,184.6
2480,3016442237.0,4022231.0,21.4,0.0,173.1
2481,2947991583.0,4045174.0,21.6,0.0,168.9
2482,3142427336.0,4015637.0,28.9,0.0,173.8
2483,3009230919.0,3987731.0,26.1,0.0,173.0
2484,3047590185.0,4017426.0,26.5,0.0,171.1
2485,6008114154.0,4110578.0,6.4,0.0,157.9
2486,6046445709.0,4203600.0,18.5,0.0,166.0
2487,5952665326.0,4128430.0,14.5,0.0,165.6
2488,5895449991.0,4044366.0,6.6,0.0,159.3
2489,5994629437.0,4178605.0,12.5,0.0,164.5
2490,6000323740.0,4125356.0,18.5,0.0,162.4
2491,5953381865.0,4109194.0,16.6,0.0,158.2
2492,5960439685.0,4110922.0,14.4,0.0,162.8
2493,6161135260.0,4260169.0,24.4,0.0,170.9
2494,5941970566.0,4097512.0,12.5,0.0,156.6
2495,6111916124.0,4132647.0,10.5,0.0,160.7
2496,6019739265.0,4109575.0,8.5,0.0,153.0
2497,5983899620.0,4123494.0,16.5,0.0,155.7
2498,6005573536.0,4079621.0,16.7,0.0,162.4
2499,6042544669.0,4235013.0,14.4,0.0,159.9
2500,5954926976.0,4158373.0,8.5,0.0,150.0
2501,6014687518.0,4199204.0,10.5,0.0,154.3
2502,6052477547.0,4834244.0,10.4,0.0,156.2
