idx,no_of_layers,l1,l2,l3,activation,solver,learning_rate,alpha,warm_start,precision,recall,f1,training time (ms),inference time (ms),train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
622,2,50,100,0,tanh,adam,adaptive,0.001,FALSE,0.9646429745,0.96375,0.9635900885,62027.854,57.85449219,7.00E+10,76539827,0.1,0.6,123.8
783,2,100,50,0,tanh,adam,adaptive,0.001,TRUE,0.964502032,0.96375,0.963581503,73382.37378,79.79345703,7.00E+10,70336286,0.5,0,123.8
779,2,100,50,0,tanh,adam,invscaling,0.01,TRUE,0.9624493221,0.96125,0.9612151004,73459.57202,79.48706055,7.00E+10,79753748,0.4,0,123.8
548,2,50,100,0,relu,sgd,constant,0.001,FALSE,0.9347998397,0.9325,0.9322703138,42601.64551,33.12426758,5.00E+10,34642972,0.1,0.4,123.8
652,2,100,50,0,identity,sgd,adaptive,0.01,FALSE,0.9334264205,0.93125,0.9303120337,47289.2373,34.98974609,5.00E+10,36972276,0.1,0.6,123.8
665,2,100,50,0,identity,sgd,invscaling,0.0001,TRUE,0.2331744674,0.3,0.2521764675,47549.16626,34.97265625,5.00E+10,37019752,0.1,0.5,123.8
784,2,100,50,0,tanh,adam,adaptive,0.001,FALSE,0.96819396,0.9675,0.9673826903,74071.36377,79.92333984,7.00E+10,79901351,0.7,0,123.7
628,2,50,100,0,tanh,adam,adaptive,0.0001,FALSE,0.959487752,0.95875,0.9585593713,62635.15356,73.91748047,7.00E+10,76163943,0.1,0.5,123.7
670,2,100,50,0,identity,adam,adaptive,0.01,FALSE,0.9565212006,0.955,0.9548107503,53442.38184,34.97705078,6.00E+10,36863149,0.1,0.6,123.7
672,2,100,50,0,identity,adam,invscaling,0.01,FALSE,0.9543323188,0.9525,0.9522988756,53551.1748,37.61206055,6.00E+10,36994284,0.1,0.6,123.7
680,2,100,50,0,identity,adam,constant,0.0001,FALSE,0.9518739383,0.95,0.9498167173,53519.56763,34.87036133,6.00E+10,37232068,0.1,0.5,123.7
655,2,100,50,0,identity,sgd,constant,0.001,TRUE,0.943801355,0.94,0.9394589875,48063.25977,36.03881836,5.00E+10,37100895,0.1,0.6,123.7
661,2,100,50,0,identity,sgd,constant,0.0001,TRUE,0.9422218412,0.93875,0.9378888323,47265.36401,34.76220703,5.00E+10,37153770,0.1,0.5,123.7
649,2,100,50,0,identity,sgd,constant,0.01,TRUE,0.9310221342,0.92875,0.927461452,48327.76489,35.10058594,5.00E+10,37175053,0.1,0.6,123.7
787,2,100,50,0,tanh,adam,constant,0.0001,TRUE,0.9677631823,0.9675,0.9673130316,73591.6084,79.65795898,7.00E+10,79736120,0.1,0.6,123.6
626,2,50,100,0,tanh,adam,constant,0.0001,FALSE,0.9657649687,0.965,0.9648640834,62487.0188,74.59472656,7.00E+10,76192313,0.1,0.5,123.6
621,2,50,100,0,tanh,adam,adaptive,0.001,TRUE,0.964768734,0.96375,0.9636423852,62026.09375,74.40820313,7.00E+10,76393462,0.1,0.5,123.6
786,2,100,50,0,tanh,adam,invscaling,0.001,FALSE,0.9622609056,0.96125,0.9611992488,73938.76587,80.01953125,7.00E+10,80030996,0.7,0,123.6
674,2,100,50,0,identity,adam,constant,0.001,FALSE,0.9630076129,0.96125,0.961108314,53631.83691,35.1652832,6.00E+10,36737390,0.1,0.6,123.6
659,2,100,50,0,identity,sgd,invscaling,0.001,TRUE,0.2769520319,0.3175,0.2702252586,47408.49146,34.82714844,5.00E+10,37294964,0.1,0.6,123.6
678,2,100,50,0,identity,adam,invscaling,0.001,FALSE,0.9554467024,0.95375,0.9536344222,53531.66406,35.05224609,6.00E+10,37510372,0.1,0.5,123.5
651,2,100,50,0,identity,sgd,adaptive,0.01,TRUE,0.9303402109,0.9275,0.9267846313,47202.90601,34.79101563,5.00E+10,36721914,0.1,0.5,123.5
654,2,100,50,0,identity,sgd,invscaling,0.01,FALSE,0.2459862868,0.29125,0.247365486,47665.44946,34.92749023,5.00E+10,37184032,0.1,0.5,123.5
618,2,50,100,0,tanh,adam,invscaling,0.01,FALSE,0.9658890738,0.965,0.9648732037,62271.41919,74.01074219,7.00E+10,76597445,0.1,0.5,123.4
778,2,100,50,0,tanh,adam,adaptive,0.01,FALSE,0.9672137889,0.96625,0.9661431373,73309.76221,82.46923828,7.00E+10,79948993,0.4,0.3,123.3
788,2,100,50,0,tanh,adam,constant,0.0001,FALSE,0.965743424,0.965,0.9648584051,73536.0437,79.75097656,8.00E+10,80478704,0.5,0,123.3
781,2,100,50,0,tanh,adam,constant,0.001,TRUE,0.9666327,0.965,0.9648509498,73703.91016,79.61132813,7.00E+10,72869789,0.5,0,123.3
777,2,100,50,0,tanh,adam,adaptive,0.01,TRUE,0.9618604743,0.96125,0.9611996205,73777.04541,79.9074707,7.00E+10,77571769,0.1,0.5,123.2
791,2,100,50,0,tanh,adam,invscaling,0.0001,TRUE,0.9609620477,0.96,0.9599212529,73734.98901,79.62817383,8.00E+10,81247172,0.6,0,123.2
825,2,100,100,0,identity,sgd,adaptive,0.0001,TRUE,0.9353489232,0.93125,0.929931071,53085.78809,39.73876953,5.00E+10,39852923,0.1,0.5,123.2
827,2,100,100,0,identity,sgd,invscaling,0.0001,TRUE,0.3093232951,0.315,0.273675022,52937.58569,39.70019531,5.00E+10,43342947,0.1,0.5,123.2
815,2,100,100,0,identity,sgd,invscaling,0.01,TRUE,0.2877816408,0.305,0.2604201129,53203.74487,39.79248047,5.00E+10,39859220,0.1,0.5,123.2
789,2,100,50,0,tanh,adam,adaptive,0.0001,TRUE,0.9685444945,0.9675,0.9674397968,73281.51074,79.98046875,7.00E+10,79803313,0.3,0.2,123.1
832,2,100,100,0,identity,adam,adaptive,0.01,FALSE,0.9600216525,0.95875,0.9586420632,57511.23413,39.76171875,6.00E+10,43159769,0.1,0.5,123.1
843,2,100,100,0,identity,adam,adaptive,0.0001,TRUE,0.957245083,0.95625,0.9561498678,60178.94287,39.83984375,6.00E+10,39774904,0.1,0.5,123.1
830,2,100,100,0,identity,adam,constant,0.01,FALSE,0.9568719891,0.955,0.9547386005,60163.27979,39.6809082,6.00E+10,40005894,0.1,0.5,123.1
835,2,100,100,0,identity,adam,constant,0.001,TRUE,0.9554125953,0.95375,0.9536117825,55409.91382,39.57275391,6.00E+10,37251191,0.1,0.5,123.1
814,2,100,100,0,identity,sgd,adaptive,0.01,FALSE,0.9414768864,0.9375,0.9366584408,52963.19141,39.56567383,6.00E+10,38188313,0.1,0.5,123.1
818,2,100,100,0,identity,sgd,constant,0.001,FALSE,0.9373950672,0.935,0.9342427751,53099.67944,40.17871094,5.00E+10,37407572,0.1,0.5,123.1
812,2,100,100,0,identity,sgd,constant,0.01,FALSE,0.9381375836,0.935,0.934119462,52836.07593,39.86743164,5.00E+10,40091821,0.1,0.5,123.1
824,2,100,100,0,identity,sgd,constant,0.0001,FALSE,0.9380509038,0.935,0.9340711641,52921.43628,39.74658203,5.00E+10,39583807,0.1,0.5,123.1
828,2,100,100,0,identity,sgd,invscaling,0.0001,FALSE,0.3083273191,0.33375,0.2779153482,52901.22363,39.75048828,5.00E+10,40059279,0.1,0.5,123.1
839,2,100,100,0,identity,adam,invscaling,0.001,TRUE,0.9569078186,0.955,0.9548629905,57746.92114,39.70043945,6.00E+10,44327675,0.1,0.6,123
846,2,100,100,0,identity,adam,invscaling,0.0001,FALSE,0.956467535,0.955,0.9547569547,48013.82031,39.66088867,5.00E+10,44321092,0.1,0.6,123
840,2,100,100,0,identity,adam,invscaling,0.001,FALSE,0.9566895079,0.955,0.9547498168,60044.4646,39.62963867,6.00E+10,43548412,0.1,0.5,123
831,2,100,100,0,identity,adam,adaptive,0.01,TRUE,0.9555191523,0.95375,0.9537037151,54617.79175,39.88134766,6.00E+10,41190797,0.1,0.6,123
845,2,100,100,0,identity,adam,invscaling,0.0001,TRUE,0.9543327194,0.9525,0.9525137954,60021.39795,39.59033203,6.00E+10,39961840,0.1,0.6,123
841,2,100,100,0,identity,adam,constant,0.0001,TRUE,0.9547999122,0.9525,0.9524774836,60166.87402,39.99780273,6.00E+10,41993590,0.1,0.4,123
844,2,100,100,0,identity,adam,adaptive,0.0001,FALSE,0.9537096864,0.9525,0.9521382493,55808.44189,39.99755859,6.00E+10,41115543,0.1,0.6,123
842,2,100,100,0,identity,adam,constant,0.0001,FALSE,0.9521391007,0.95,0.9494482106,60283.15771,39.99731445,6.00E+10,44747323,0.1,0.6,123
813,2,100,100,0,identity,sgd,adaptive,0.01,TRUE,0.9423765228,0.94,0.9392807573,52840.43872,39.47729492,5.00E+10,39670650,0.1,0.5,123
811,2,100,100,0,identity,sgd,constant,0.01,TRUE,0.9401947306,0.9375,0.9366501153,53092.91333,40.08325195,5.00E+10,35611806,0.1,0.4,123
820,2,100,100,0,identity,sgd,adaptive,0.001,FALSE,0.9393871399,0.93625,0.9354760587,58708.39478,39.51220703,5.00E+10,39898176,0.1,0.5,123
819,2,100,100,0,identity,sgd,adaptive,0.001,TRUE,0.940600099,0.93625,0.9352977807,52999.41699,39.80419922,5.00E+10,39693220,0.1,0.6,123
826,2,100,100,0,identity,sgd,adaptive,0.0001,FALSE,0.9378668429,0.93375,0.9331277786,52957.93823,39.73193359,5.00E+10,39824746,0.1,0.6,123
823,2,100,100,0,identity,sgd,constant,0.0001,TRUE,0.9365825684,0.9325,0.9308787834,53235.46997,39.6015625,5.00E+10,37379416,0.1,0.6,123
821,2,100,100,0,identity,sgd,invscaling,0.001,TRUE,0.3294389887,0.37125,0.3211851013,52824.14331,39.75415039,5.00E+10,44552793,0.1,0.4,123
822,2,100,100,0,identity,sgd,invscaling,0.001,FALSE,0.2991307651,0.355,0.2900892501,53272.98706,41.13696289,5.00E+10,39696097,0.1,0.6,123
792,2,100,50,0,tanh,adam,invscaling,0.0001,FALSE,0.9635967859,0.9625,0.962395226,73223.40698,79.60693359,7.00E+10,79844530,0.4,0.2,122.9
838,2,100,100,0,identity,adam,adaptive,0.001,FALSE,0.9592526865,0.9575,0.9573393847,61532.9707,39.93408203,6.00E+10,39430662,0.1,0.6,122.9
837,2,100,100,0,identity,adam,adaptive,0.001,TRUE,0.9577310275,0.95625,0.956145124,50537.70947,39.87280273,4.00E+10,39682960,0.1,0.6,122.9
829,2,100,100,0,identity,adam,constant,0.01,TRUE,0.9552881229,0.95375,0.9535230688,60160.3103,39.54418945,6.00E+10,44744311,0.1,0.4,122.9
836,2,100,100,0,identity,adam,constant,0.001,FALSE,0.9554122253,0.95375,0.9535082231,59985.37012,40.39868164,6.00E+10,39863803,0.1,0.5,122.9
833,2,100,100,0,identity,adam,invscaling,0.01,TRUE,0.9546381391,0.95375,0.9534605833,57725.99243,39.86816406,5.00E+10,39735705,0.1,0.6,122.9
834,2,100,100,0,identity,adam,invscaling,0.01,FALSE,0.950453121,0.94875,0.9483158931,48171.34888,43.74951172,6.00E+10,44307631,0.1,0.6,122.9
817,2,100,100,0,identity,sgd,constant,0.001,TRUE,0.9275017983,0.925,0.923516363,53478.09961,39.67895508,5.00E+10,40447410,0.1,0.4,122.9
816,2,100,100,0,identity,sgd,invscaling,0.01,FALSE,0.3029490737,0.3075,0.2769411884,52825.87646,39.421875,5.00E+10,39840006,0.1,0.6,122.9
782,2,100,50,0,tanh,adam,constant,0.001,FALSE,0.9649805085,0.96375,0.9637478555,73508.43799,79.66918945,7.00E+10,80193562,0.4,0,122.8
790,2,100,50,0,tanh,adam,adaptive,0.0001,FALSE,0.9627843517,0.96125,0.9612320792,73254.82104,79.81152344,7.00E+10,74891775,0.4,0,122.6
1002,3,50,50,50,identity,adam,invscaling,0.001,FALSE,0.9508517348,0.94875,0.9486258205,44800.5354,29.65942383,4.00E+10,31049432,0.1,0.6,122.6
1481,3,50,100,100,identity,adam,invscaling,0.01,TRUE,0.9512086041,0.94875,0.948553359,47945.47339,38.93701172,5.00E+10,38532797,0.1,0.6,122.6
997,3,50,50,50,identity,adam,constant,0.001,TRUE,0.9479568225,0.94375,0.9438541973,44610.05176,31.31738281,4.00E+10,28127855,0.1,0.6,122.6
987,3,50,50,50,identity,sgd,adaptive,0.0001,TRUE,0.9476973958,0.94375,0.9431785104,40329.28076,29.62548828,4.00E+10,29617428,0.1,0.6,122.6
1084,3,50,50,50,tanh,sgd,adaptive,0.01,FALSE,0.9054485204,0.90125,0.9003244514,60294.45801,73.34350586,6.00E+10,74046049,0.1,0.5,122.6
895,2,100,100,0,relu,adam,constant,0.0001,TRUE,0.9700920089,0.96875,0.9687655523,65874.21826,43.60620117,6.00E+10,38652045,0.1,0.5,122.5
884,2,100,100,0,relu,adam,constant,0.01,FALSE,0.9685910465,0.9675,0.9674840832,55412.30322,44.10424805,6.00E+10,43421266,0.1,0.5,122.5
889,2,100,100,0,relu,adam,constant,0.001,TRUE,0.9671580108,0.96625,0.9661628238,66051.11621,43.64331055,6.00E+10,43901249,0.1,0.5,122.5
886,2,100,100,0,relu,adam,adaptive,0.01,FALSE,0.9669361029,0.96625,0.9660860262,66162.50952,43.67163086,7.00E+10,43714237,0.1,0.5,122.5
1369,3,50,100,50,relu,adam,constant,0.01,TRUE,0.9659779667,0.965,0.9649388122,49348.41089,37.57250977,5.00E+10,37556907,0.1,0.7,122.5
1429,3,50,100,50,tanh,adam,constant,0.001,TRUE,0.965984011,0.965,0.9649052693,78712.14575,93.17333984,7.00E+10,93251195,0.1,0.7,122.5
896,2,100,100,0,relu,adam,constant,0.0001,FALSE,0.9661106559,0.965,0.9648042251,66039.36304,44.1862793,6.00E+10,43812855,0.1,0.5,122.5
894,2,100,100,0,relu,adam,invscaling,0.001,FALSE,0.9656936105,0.965,0.9647996581,66101.71655,43.82202148,6.00E+10,46320136,0.1,0.5,122.5
888,2,100,100,0,relu,adam,invscaling,0.01,FALSE,0.9647003962,0.96375,0.9636008753,65909.2395,43.48242188,6.00E+10,43418845,0.1,0.5,122.5
892,2,100,100,0,relu,adam,adaptive,0.001,FALSE,0.9636857988,0.9625,0.9625109728,56331.34448,43.84204102,6.00E+10,43752743,0.1,0.6,122.5
1106,3,50,50,50,tanh,adam,constant,0.001,FALSE,0.9634641493,0.9625,0.9624545862,65198.20288,74.2121582,6.00E+10,74741831,0.1,0.5,122.5
1109,3,50,50,50,tanh,adam,invscaling,0.001,TRUE,0.9631479207,0.9625,0.962316807,64978.06274,74.45239258,6.00E+10,64709759,0.1,0.5,122.5
1434,3,50,100,50,tanh,adam,invscaling,0.001,FALSE,0.9635061692,0.9625,0.9623078677,78738.79004,92.90698242,7.00E+10,93335519,0.1,0.6,122.5
1061,3,50,50,50,relu,adam,invscaling,0.0001,TRUE,0.9625986372,0.96125,0.9612029833,49224.75244,32.81542969,5.00E+10,32839200,0.1,0.5,122.5
1428,3,50,100,50,tanh,adam,invscaling,0.01,FALSE,0.9601516388,0.95875,0.9585876595,78384.39844,92.70849609,7.00E+10,92651713,0.1,0.7,122.5
1315,3,50,100,50,identity,adam,constant,0.01,TRUE,0.9593224127,0.9575,0.9573458541,43302.12744,33.92700195,5.00E+10,34051160,0.1,0.6,122.5
1482,3,50,100,100,identity,adam,invscaling,0.01,FALSE,0.9570110612,0.95625,0.9560955804,36419.83691,38.34472656,4.00E+10,41492708,0.1,0.5,122.5
1000,3,50,50,50,identity,adam,adaptive,0.001,FALSE,0.9566984171,0.955,0.9549979459,44758.5625,29.46484375,4.00E+10,27252436,0.1,0.5,122.5
1318,3,50,100,50,identity,adam,adaptive,0.01,FALSE,0.9563575803,0.95375,0.9535804797,47304.94702,33.81396484,4.00E+10,33599335,0.1,0.7,122.5
1105,3,50,50,50,tanh,adam,constant,0.001,TRUE,0.9539921498,0.95375,0.9534804025,65007.48486,74.62207031,6.00E+10,74484771,0.1,0.5,122.5
1319,3,50,100,50,identity,adam,invscaling,0.01,TRUE,0.9516630157,0.95,0.949998932,46282.7395,34.12646484,4.00E+10,31528438,0.1,0.6,122.5
1311,3,50,100,50,identity,sgd,adaptive,0.0001,TRUE,0.9504412672,0.9475,0.9468442479,46720.85034,33.56762695,4.00E+10,33679908,0.1,0.6,122.5
1297,3,50,100,50,identity,sgd,constant,0.01,TRUE,0.9467489187,0.9425,0.9416152022,46497.34521,33.7409668,4.00E+10,31880941,0.1,0.7,122.5
976,3,50,50,50,identity,sgd,adaptive,0.01,FALSE,0.9445122107,0.94125,0.9406269593,40515.86133,29.55419922,4.00E+10,29718728,0.1,0.5,122.5
974,3,50,50,50,identity,sgd,constant,0.01,FALSE,0.9422126454,0.93875,0.9379913914,40038.13916,29.54833984,4.00E+10,30143612,0.1,0.5,122.5
981,3,50,50,50,identity,sgd,adaptive,0.001,TRUE,0.9402461655,0.93625,0.9355631642,40215.08154,29.47045898,4.00E+10,29714484,0.1,0.5,122.5
920,2,100,100,0,tanh,sgd,constant,0.01,FALSE,0.9304598961,0.9275,0.9274579942,78698.50586,97.42773438,8.00E+10,84314182,0.1,0.5,122.5
927,2,100,100,0,tanh,sgd,adaptive,0.001,TRUE,0.9283204569,0.925,0.925095296,78879.81738,97.56396484,8.00E+10,98049050,0.1,0.5,122.5
1093,3,50,50,50,tanh,sgd,constant,0.0001,TRUE,0.9151097232,0.91,0.9095367299,60323.88867,73.53491211,6.00E+10,73420958,0.1,0.5,122.5
1417,3,50,100,50,tanh,sgd,constant,0.0001,TRUE,0.9148087293,0.91,0.909067712,72899.08105,92.09277344,7.00E+10,85511990,0.1,0.7,122.5
1405,3,50,100,50,tanh,sgd,constant,0.01,TRUE,0.9024876141,0.89875,0.8971019173,72403.86548,91.11499023,7.00E+10,86923716,0.1,0.6,122.5
977,3,50,50,50,identity,sgd,invscaling,0.01,TRUE,0.2788999499,0.33125,0.2752517276,40100.9353,29.76391602,4.00E+10,30122800,0.1,0.5,122.5
1464,3,50,100,100,identity,sgd,invscaling,0.01,FALSE,0.284232175,0.28625,0.2599741188,52298.32227,38.66845703,5.00E+10,36242421,0.1,0.5,122.5
1301,3,50,100,50,identity,sgd,invscaling,0.01,TRUE,0.2437320157,0.29125,0.2315556834,46544.15137,33.64306641,4.00E+10,34070066,0.1,0.6,122.5
1416,3,50,100,50,tanh,sgd,invscaling,0.001,FALSE,0.1274832857,0.15875,0.1249148109,71441.18677,56.93945313,7.00E+10,87879659,0.1,0.6,122.5
1415,3,50,100,50,tanh,sgd,invscaling,0.001,TRUE,0.1184445178,0.1175,0.09374907917,71452.96631,58.17578125,7.00E+10,80945196,0.1,0.6,122.5
1368,3,50,100,50,relu,sgd,invscaling,0.0001,FALSE,0.1239485363,0.13,0.07488581543,53443.44019,37.95361328,5.00E+10,38142118,0.1,0.6,122.5
1421,3,50,100,50,tanh,sgd,invscaling,0.0001,TRUE,0.1069960598,0.11375,0.07236139526,71319.33691,87.87280273,7.00E+10,87522990,0.1,0.6,122.5
1051,3,50,50,50,relu,adam,constant,0.001,TRUE,0.9709083152,0.97,0.9700273582,49378.80225,32.39477539,5.00E+10,30822588,0.1,0.5,122.4
1059,3,50,50,50,relu,adam,adaptive,0.0001,TRUE,0.9693173593,0.96875,0.9686380689,38520.29688,32.49731445,5.00E+10,32482112,0.1,0.4,122.4
1208,3,50,50,100,relu,adam,constant,0.01,FALSE,0.9691286908,0.96875,0.9685106248,55609.36084,37.3371582,5.00E+10,37238363,0.1,0.5,122.4
1430,3,50,100,50,tanh,adam,constant,0.001,FALSE,0.9684502676,0.9675,0.9675589504,78409.3479,92.81323242,7.00E+10,91621968,0.1,0.5,122.4
1116,3,50,50,50,tanh,adam,invscaling,0.0001,FALSE,0.9687175157,0.9675,0.9673997505,64973.15942,74.45019531,6.00E+10,74719884,0.1,0.5,122.4
883,2,100,100,0,relu,adam,constant,0.01,TRUE,0.9674135791,0.96625,0.966268713,66174.21899,43.7800293,6.00E+10,40923071,0.1,0.4,122.4
1270,3,50,50,100,tanh,adam,adaptive,0.001,FALSE,0.9666318922,0.96625,0.9661766629,76098.03687,92.91455078,7.00E+10,92691765,0.1,0.5,122.4
1213,3,50,50,100,relu,adam,constant,0.001,TRUE,0.9673417598,0.96625,0.9661530249,55012.8313,37.56225586,5.00E+10,35221218,0.1,0.5,122.4
1110,3,50,50,50,tanh,adam,invscaling,0.001,FALSE,0.9668244395,0.96625,0.9661194485,64988.32983,74.54833984,6.00E+10,74306066,0.1,0.5,122.4
891,2,100,100,0,relu,adam,adaptive,0.001,TRUE,0.9657232562,0.965,0.964895878,65903.49878,43.68481445,6.00E+10,43967053,0.1,0.5,122.4
1210,3,50,50,100,relu,adam,adaptive,0.01,FALSE,0.9652830889,0.965,0.9648420625,53174.33447,37.59277344,5.00E+10,34823456,0.1,0.6,122.4
1100,3,50,50,50,tanh,adam,constant,0.01,FALSE,0.9657985617,0.965,0.9648289579,64790.19189,40.97583008,7.00E+10,75025537,0.1,0.4,122.4
1219,3,50,50,100,relu,adam,constant,0.0001,TRUE,0.9658877286,0.965,0.9648152085,54991.4502,37.27661133,5.00E+10,34900748,0.1,0.5,122.4
1114,3,50,50,50,tanh,adam,adaptive,0.0001,FALSE,0.9648163319,0.96375,0.9637709517,65204.59009,74.44189453,6.00E+10,74409526,0.1,0.5,122.4
1056,3,50,50,50,relu,adam,invscaling,0.001,FALSE,0.9646635749,0.96375,0.9637078875,50318.43921,32.80126953,5.00E+10,32538015,0.1,0.5,122.4
1062,3,50,50,50,relu,adam,invscaling,0.0001,FALSE,0.9643192744,0.96375,0.9636536646,49821.53613,32.64477539,5.00E+10,30956929,0.1,0.5,122.4
1102,3,50,50,50,tanh,adam,adaptive,0.01,FALSE,0.9642505926,0.96375,0.9635708676,64894.70313,74.61157227,6.00E+10,71711349,0.1,0.5,122.4
898,2,100,100,0,relu,adam,adaptive,0.0001,FALSE,0.9644525502,0.96375,0.9635601982,51031.03931,44.04101563,6.00E+10,43570210,0.5,0.1,122.4
1432,3,50,100,50,tanh,adam,adaptive,0.001,FALSE,0.964125786,0.9625,0.9625227417,79112.57227,93.02563477,7.00E+10,93124841,0.1,0.5,122.4
1055,3,50,50,50,relu,adam,invscaling,0.001,TRUE,0.9631803222,0.9625,0.9624958219,49546.0957,32.64648438,5.00E+10,33683542,0.1,0.5,122.4
940,2,100,100,0,tanh,adam,adaptive,0.01,FALSE,0.9630718105,0.9625,0.9623690798,87414.45166,98.625,8.00E+10,99023944,0.1,0.5,122.4
1108,3,50,50,50,tanh,adam,adaptive,0.001,FALSE,0.9630352922,0.9625,0.9623521136,64955.64673,74.39428711,7.00E+10,74596071,0.1,0.5,122.4
1385,3,50,100,50,relu,adam,invscaling,0.0001,TRUE,0.9630962347,0.9625,0.962280613,58138.18628,37.5847168,5.00E+10,42162242,0.1,0.5,122.4
899,2,100,100,0,relu,adam,invscaling,0.0001,TRUE,0.9635628005,0.9625,0.962236685,65925.82739,43.671875,7.00E+10,45016514,0.1,0.5,122.4
1212,3,50,50,100,relu,adam,invscaling,0.01,FALSE,0.963257705,0.96125,0.9612192474,40156.35693,37.41577148,5.00E+10,33228396,0.1,0.5,122.4
949,2,100,100,0,tanh,adam,constant,0.0001,TRUE,0.9621689801,0.96125,0.9611197015,86779.6604,99.13671875,8.00E+10,99034575,0.1,0.5,122.4
1272,3,50,50,100,tanh,adam,invscaling,0.001,FALSE,0.9618106203,0.96125,0.9610820013,75592.31421,92.65234375,7.00E+10,92665672,0.1,0.5,122.4
893,2,100,100,0,relu,adam,invscaling,0.001,TRUE,0.9626304253,0.96125,0.961020032,66084.62891,44.18530273,6.00E+10,43609778,0.1,0.4,122.4
1439,3,50,100,50,tanh,adam,invscaling,0.0001,TRUE,0.9607926447,0.96,0.9598933122,78968.12329,93.28540039,7.00E+10,93226769,0.1,0.5,122.4
1103,3,50,50,50,tanh,adam,invscaling,0.01,TRUE,0.960573395,0.96,0.9597668921,65335.49219,74.05224609,6.00E+10,74174524,0.1,0.5,122.4
1262,3,50,50,100,tanh,adam,constant,0.01,FALSE,0.9592655209,0.95875,0.958688517,75783.92676,92.71240234,7.00E+10,80012432,0.1,0.5,122.4
993,3,50,50,50,identity,adam,adaptive,0.01,TRUE,0.9603779097,0.95875,0.9586636372,41105.98511,29.49121094,4.00E+10,29980798,0.1,0.5,122.4
1156,3,50,50,100,identity,adam,adaptive,0.01,FALSE,0.958875444,0.9575,0.9573558609,49696.58472,33.62402344,4.00E+10,33133447,0.1,0.5,122.4
1005,3,50,50,50,identity,adam,adaptive,0.0001,TRUE,0.958766004,0.9575,0.9573512492,42033.19922,29.67480469,4.00E+10,29650978,0.1,0.5,122.4
1101,3,50,50,50,tanh,adam,adaptive,0.01,TRUE,0.9582539129,0.9575,0.957331157,64828.06567,40.90283203,7.00E+10,75262937,0.1,0.5,122.4
999,3,50,50,50,identity,adam,adaptive,0.001,TRUE,0.9571505426,0.955,0.9548980621,44969.48828,29.6652832,4.00E+10,29657808,0.1,0.5,122.4
1488,3,50,100,100,identity,adam,invscaling,0.001,FALSE,0.9552090123,0.95375,0.9535004762,58409.33569,38.51025391,5.00E+10,38251493,0.1,0.6,122.4
1316,3,50,100,50,identity,adam,constant,0.01,FALSE,0.9556467711,0.95375,0.953380402,43123.17261,33.55322266,5.00E+10,30138849,0.1,0.6,122.4
1325,3,50,100,50,identity,adam,invscaling,0.001,TRUE,0.9525046949,0.95125,0.9511031567,52011.77173,33.47973633,3.00E+10,33907044,0.1,0.6,122.4
1168,3,50,50,100,identity,adam,adaptive,0.0001,FALSE,0.9526469972,0.95125,0.9510760683,44151.77515,33.36157227,5.00E+10,29898848,0.1,0.6,122.4
998,3,50,50,50,identity,adam,constant,0.001,FALSE,0.9541534469,0.95125,0.9509176782,39724.41895,29.55712891,4.00E+10,32825434,0.1,0.5,122.4
1487,3,50,100,100,identity,adam,invscaling,0.001,TRUE,0.9532900305,0.95125,0.9508910547,46858.7644,38.71264648,4.00E+10,34761893,0.1,0.6,122.4
1001,3,50,50,50,identity,adam,invscaling,0.001,TRUE,0.9517847992,0.95,0.9496589128,44268.802,18.73486328,5.00E+10,30098917,0.1,0.5,122.4
1323,3,50,100,50,identity,adam,adaptive,0.001,TRUE,0.9511804522,0.94875,0.9485224491,46801.69458,33.95581055,5.00E+10,33879440,0.1,0.6,122.4
991,3,50,50,50,identity,adam,constant,0.01,TRUE,0.9487846102,0.94625,0.9459592665,44290.95703,18.72338867,4.00E+10,27057973,0.1,0.5,122.4
1150,3,50,50,100,identity,sgd,adaptive,0.0001,FALSE,0.9502084435,0.94625,0.945842763,43905.60278,33.17797852,4.00E+10,30247079,0.4,0,122.4
985,3,50,50,50,identity,sgd,constant,0.0001,TRUE,0.9455550037,0.9425,0.94184383,40088.13965,29.48120117,4.00E+10,29893410,0.1,0.5,122.4
979,3,50,50,50,identity,sgd,constant,0.001,TRUE,0.9462062372,0.9425,0.9418327127,40100.36963,29.60986328,4.00E+10,33944731,0.1,0.5,122.4
880,2,100,100,0,relu,sgd,adaptive,0.0001,FALSE,0.9413943569,0.94,0.9398240413,59028.87476,43.5847168,6.00E+10,46549810,0.1,0.5,122.4
1303,3,50,100,50,identity,sgd,constant,0.001,TRUE,0.9440666373,0.94,0.9394383157,46556.50439,33.82543945,4.00E+10,34033243,0.1,0.5,122.4
1028,3,50,50,50,relu,sgd,constant,0.01,FALSE,0.9395798356,0.93875,0.9383446031,45081.02197,32.47167969,4.00E+10,33155634,0.1,0.5,122.4
1306,3,50,100,50,identity,sgd,adaptive,0.001,FALSE,0.9405211814,0.9375,0.9367522767,47186.67261,33.50952148,4.00E+10,33887774,0.1,0.5,122.4
1142,3,50,50,100,identity,sgd,constant,0.001,FALSE,0.9397686149,0.93625,0.9353554333,43846.09595,33.12158203,4.00E+10,31386251,0.1,0.4,122.4
