idx,no_of_layers,l1,l2,l3,activation,solver,learning_rate,alpha,warm_start,precision,recall,f1,training time (ms),inference time (ms),train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
368,1,150,0,0,identity,lbfgs,constant,0.001,FALSE,0.9574404675,0.95625,0.9560774817,3296.792725,3.627197266,3465777971,3794739,17.3,0,161.1
369,1,150,0,0,identity,lbfgs,adaptive,0.001,TRUE,0.9552641911,0.955,0.954596615,3258.264893,3.687255859,3389637444,3891251,32.8,0,181.7
370,1,150,0,0,identity,lbfgs,adaptive,0.001,FALSE,0.9505711704,0.95,0.9496607711,3132.18335,3.716796875,3457679382,3974803,19.3,0,165.2
371,1,150,0,0,identity,lbfgs,invscaling,0.001,TRUE,0.9533883499,0.9525,0.9522709962,3143.752441,3.662109375,3330904634,3873074,40.5,0,184.4
372,1,150,0,0,identity,lbfgs,invscaling,0.001,FALSE,0.9535140668,0.9525,0.9522078453,3155.514648,3.666015625,3425946132,3926896,25.8,0,172.3
373,1,150,0,0,identity,lbfgs,constant,0.0001,TRUE,0.957632721,0.95625,0.9558836234,3023.578125,3.674804688,3383425529,3963853,34.9,0,182.8
374,1,150,0,0,identity,lbfgs,constant,0.0001,FALSE,0.9465338967,0.945,0.9445052506,3093.019287,3.650634766,3495718010,3927530,21.1,0,168.8
375,1,150,0,0,identity,lbfgs,adaptive,0.0001,TRUE,0.9614923269,0.96,0.9598585998,3180.504395,3.649658203,3370713757,3859559,51,0,197.1
376,1,150,0,0,identity,lbfgs,adaptive,0.0001,FALSE,0.9531976648,0.9525,0.9521697628,3277.468018,3.626464844,3547764358,3914500,17.4,0,168.8
377,1,150,0,0,identity,lbfgs,invscaling,0.0001,TRUE,0.9495475308,0.94875,0.948366726,3082.654297,3.667236328,3337619206,3848449,29.4,0,174.6
378,1,150,0,0,identity,lbfgs,invscaling,0.0001,FALSE,0.9469721266,0.94625,0.945926672,3252.303223,3.657714844,3352809948,3842271,19.9,0,172.8
379,1,150,0,0,relu,sgd,constant,0.01,TRUE,0.9326155443,0.93,0.9292334538,5147.842041,3.708740234,5452494697,4035903,10.7,0,151.7
380,1,150,0,0,relu,sgd,constant,0.01,FALSE,0.9330233148,0.93125,0.9308828661,5148.713867,5.984130859,5486390872,4102813,8.2,0.8,150.8
381,1,150,0,0,relu,sgd,adaptive,0.01,TRUE,0.9257515653,0.92125,0.9204257119,5160.604004,3.717285156,5550213508,4018554,12.4,0.7,155.6
382,1,150,0,0,relu,sgd,adaptive,0.01,FALSE,0.9396716906,0.9375,0.9373372592,5172.87793,3.708496094,5545184774,3927831,14.4,16,172.1
383,1,150,0,0,relu,sgd,invscaling,0.01,TRUE,0.2796102968,0.26375,0.2031626539,5160.081055,3.802734375,5529934489,4065878,10.4,0,158.5
384,1,150,0,0,relu,sgd,invscaling,0.01,FALSE,0.1956539293,0.17875,0.135132121,5193.829834,3.764892578,5557291857,4068500,16.6,0.7,161.9
385,1,150,0,0,relu,sgd,constant,0.001,TRUE,0.9293399135,0.92625,0.9256202376,5155.520752,3.722412109,5547978165,4121971,10.4,0.7,153.8
386,1,150,0,0,relu,sgd,constant,0.001,FALSE,0.9270823467,0.925,0.9246375232,5156.179932,3.71875,5424425912,4009937,32.4,0,176.1
387,1,150,0,0,relu,sgd,adaptive,0.001,TRUE,0.9183039599,0.91375,0.9128151972,5158.130615,3.731689453,5438453856,3994512,14.5,2,160
388,1,150,0,0,relu,sgd,adaptive,0.001,FALSE,0.9211735657,0.91875,0.9175877397,5313.072021,3.785644531,5526011970,4948434,10.4,0,155.6
389,1,150,0,0,relu,sgd,invscaling,0.001,TRUE,0.1830262168,0.21375,0.1374064357,5160.327637,3.720703125,5481850575,3958349,12.7,0,154.2
390,1,150,0,0,relu,sgd,invscaling,0.001,FALSE,0.246809871,0.2625,0.2142001474,5151.818115,3.813476563,5519895866,4046124,12.5,0,156.9
391,1,150,0,0,relu,sgd,constant,0.0001,TRUE,0.9248013397,0.92125,0.9208737014,5142.289307,3.710449219,5527940693,3953867,14.7,0,159.8
392,1,150,0,0,relu,sgd,constant,0.0001,FALSE,0.9304205232,0.9275,0.9268280887,5162.588623,3.726074219,5542340767,4029194,8.1,0,151.1
393,1,150,0,0,relu,sgd,adaptive,0.0001,TRUE,0.9087089571,0.905,0.9039752517,5182.19165,3.787109375,5486282173,3995785,30.5,0,171.8
394,1,150,0,0,relu,sgd,adaptive,0.0001,FALSE,0.934610673,0.9325,0.9320471424,5170.259277,3.728515625,5496827995,4035176,16.5,0,158.2
395,1,150,0,0,relu,sgd,invscaling,0.0001,TRUE,0.1692345639,0.19625,0.1541042468,5196.609131,3.746582031,5531913227,4088775,14.5,0,160.9
396,1,150,0,0,relu,sgd,invscaling,0.0001,FALSE,0.1773988445,0.1925,0.1476658047,5150.517822,3.739013672,5488917400,4079303,8.4,0.7,153.7
397,1,150,0,0,relu,adam,constant,0.01,TRUE,0.966048122,0.965,0.9649526326,6120.3396,3.802001953,6478521039,4049382,10.5,6,164.2
398,1,150,0,0,relu,adam,constant,0.01,FALSE,0.9637486993,0.9625,0.9623615054,6102.377197,3.760986328,6496778128,4150437,22.2,0.8,166.4
399,1,150,0,0,relu,adam,adaptive,0.01,TRUE,0.9621998838,0.96125,0.9609991576,6203.885498,3.800048828,6585161100,4036005,12.2,0.8,161.8
400,1,150,0,0,relu,adam,adaptive,0.01,FALSE,0.9634475156,0.9625,0.9623051326,6336.922852,3.790283203,6439098449,4023908,12.5,0,157.3
401,1,150,0,0,relu,adam,invscaling,0.01,TRUE,0.9696295158,0.96875,0.9686625408,6138.975098,3.766601563,6468423323,4056612,10.6,0.7,154.5
402,1,150,0,0,relu,adam,invscaling,0.01,FALSE,0.9656167399,0.965,0.9648693135,6173.230713,3.773681641,6420774243,4162051,8.5,0,157.6
403,1,150,0,0,relu,adam,constant,0.001,TRUE,0.9632968804,0.9625,0.9623560117,6113.115234,3.907226563,6447615579,4141250,32.5,0,177.1
404,1,150,0,0,relu,adam,constant,0.001,FALSE,0.9632117731,0.9625,0.9623757828,6107.849854,3.794677734,6585127262,4067874,14.4,0.7,163
405,1,150,0,0,relu,adam,adaptive,0.001,TRUE,0.9669405126,0.96625,0.966078291,6143.973633,3.79296875,6444797447,3904290,10.2,2.8,157.4
406,1,150,0,0,relu,adam,adaptive,0.001,FALSE,0.9659741315,0.965,0.9648223819,6102.657959,3.721435547,6460615369,4109601,8.5,0,154.7
407,1,150,0,0,relu,adam,invscaling,0.001,TRUE,0.9655261962,0.965,0.9649200607,6151.266357,3.785888672,6441013517,4014177,12.7,0,154
408,1,150,0,0,relu,adam,invscaling,0.001,FALSE,0.9647252827,0.96375,0.9636214419,6114.218018,3.810058594,6401728219,4062176,8.5,0,157.1
409,1,150,0,0,relu,adam,constant,0.0001,TRUE,0.9611326517,0.96,0.9598444467,6233.269775,3.824951172,6545703810,4539040,4.5,0.8,151.2
410,1,150,0,0,relu,adam,constant,0.0001,FALSE,0.9635672951,0.9625,0.9623489584,6272.424561,3.715576172,6450622866,4211008,8.5,0.8,163.1
411,1,150,0,0,relu,adam,adaptive,0.0001,TRUE,0.9629017628,0.96125,0.9611448098,6091.161377,3.678955078,6494379401,4041472,14.4,0,157.4
412,1,150,0,0,relu,adam,adaptive,0.0001,FALSE,0.9646226567,0.96375,0.9636055361,6137.772949,3.756103516,6508711613,4185408,12.7,0,161.6
413,1,150,0,0,relu,adam,invscaling,0.0001,TRUE,0.966660399,0.96625,0.9661724206,6142.861084,3.731445313,6499369583,4131807,10.5,0,152.9
414,1,150,0,0,relu,adam,invscaling,0.0001,FALSE,0.9621463215,0.96125,0.9610712354,6144.088623,3.763916016,6614647232,4038143,10.5,0,156.4
415,1,150,0,0,relu,lbfgs,constant,0.01,TRUE,0.9695565361,0.96875,0.9686803505,3799.028564,3.82421875,3980354812,4007327,26.9,0,174.2
416,1,150,0,0,relu,lbfgs,constant,0.01,FALSE,0.9705967045,0.97,0.9698996601,3721.042969,3.707275391,3992246684,3974719,25.3,0,169.3
417,1,150,0,0,relu,lbfgs,adaptive,0.01,TRUE,0.9715199024,0.97125,0.9711593559,3734.999756,3.814453125,3901637674,3989310,25,0,170.4
418,1,150,0,0,relu,lbfgs,adaptive,0.01,FALSE,0.9693777251,0.96875,0.9686555595,3583.041992,3.7890625,3976369861,3969662,23.1,0,174.9
419,1,150,0,0,relu,lbfgs,invscaling,0.01,TRUE,0.9670963166,0.96625,0.9661312991,3653.109375,3.745361328,4026375759,4051167,29.2,0,172.1
420,1,150,0,0,relu,lbfgs,invscaling,0.01,FALSE,0.9664035812,0.965,0.9649431957,3806.987061,3.742431641,3797271419,4031039,45.1,0,186.1
421,1,150,0,0,relu,lbfgs,constant,0.001,TRUE,0.9545911886,0.95375,0.9536979424,3548.243652,3.831542969,3962897504,3969310,30.6,0,174.7
422,1,150,0,0,relu,lbfgs,constant,0.001,FALSE,0.9630490833,0.9625,0.962366046,3828.739258,3.774414063,3364989922,4107870,30.5,0,175.7
423,1,150,0,0,relu,lbfgs,adaptive,0.001,TRUE,0.962074309,0.96125,0.96112735,3093.924072,3.833984375,3872423491,4103518,31,0,176.8
424,1,150,0,0,relu,lbfgs,adaptive,0.001,FALSE,0.9607993693,0.96,0.95987446,3533.158691,3.8125,3143858331,4085982,44.8,0,186.9
425,1,150,0,0,relu,lbfgs,invscaling,0.001,TRUE,0.9654579439,0.965,0.9646691024,3705.143555,3.838867188,3736233765,4059677,21.5,0,167.1
426,1,150,0,0,relu,lbfgs,invscaling,0.001,FALSE,0.9623152308,0.96125,0.9609780205,2980.102539,3.892578125,3969482157,3992894,19.9,0,165.4
427,1,150,0,0,relu,lbfgs,constant,0.0001,TRUE,0.9642752318,0.9625,0.9623754147,3298.631348,3.9375,3982067098,4144925,25.4,0,176.4
428,1,150,0,0,relu,lbfgs,constant,0.0001,FALSE,0.9596185834,0.95875,0.958552824,3376.165283,3.937988281,3700019556,3980253,20.7,0,170.8
429,1,150,0,0,relu,lbfgs,adaptive,0.0001,TRUE,0.9679311615,0.9675,0.9673051332,2947.760986,3.855957031,3930651447,4061962,44.8,0,185.7
430,1,150,0,0,relu,lbfgs,adaptive,0.0001,FALSE,0.9678968127,0.96625,0.9661756914,3644.710205,3.979248047,3508870519,4087146,19.3,0,166.1
431,1,150,0,0,relu,lbfgs,invscaling,0.0001,TRUE,0.9606197302,0.96,0.9599318497,3684.499268,3.959716797,3368377578,4291113,21.1,0,163.3
432,1,150,0,0,relu,lbfgs,invscaling,0.0001,FALSE,0.9628866899,0.9625,0.9621208414,3423.453369,3.846679688,3823946616,4232747,21.5,0,174.5
433,1,150,0,0,tanh,sgd,constant,0.01,TRUE,0.925683339,0.9225,0.9223500914,5621.628418,5.341796875,6025626242,5834148,10.5,0,158.3
434,1,150,0,0,tanh,sgd,constant,0.01,FALSE,0.9249439116,0.9225,0.9218186172,5610.32251,5.330322266,5994922364,6070340,18.5,0,163.5
435,1,150,0,0,tanh,sgd,adaptive,0.01,TRUE,0.9283995897,0.92625,0.9249767706,5625.577393,5.305908203,6042359555,5777607,10.4,0,163.3
436,1,150,0,0,tanh,sgd,adaptive,0.01,FALSE,0.9337477577,0.93125,0.9305979437,5616.252197,5.299560547,6059945827,5738473,10.4,0,156.5
437,1,150,0,0,tanh,sgd,invscaling,0.01,TRUE,0.1875653302,0.21125,0.182297408,5607.755371,5.311279297,6019873652,5858378,14.4,0.6,160.3
438,1,150,0,0,tanh,sgd,invscaling,0.01,FALSE,0.1526901769,0.17625,0.1450439703,5705.763916,5.872070313,6012938543,5807146,8.4,0.7,156.9
439,1,150,0,0,tanh,sgd,constant,0.001,TRUE,0.9229552128,0.92125,0.9207784064,5808.934082,5.393066406,6034424474,5718251,10.3,0.8,153.5
440,1,150,0,0,tanh,sgd,constant,0.001,FALSE,0.9205964713,0.91875,0.9179885996,5630.147461,5.317382813,6091940882,5758956,10.2,0.8,158.7
441,1,150,0,0,tanh,sgd,adaptive,0.001,TRUE,0.9248045199,0.92125,0.9212582323,5721.08667,5.370849609,5995887957,5809581,12.4,0.7,157.9
442,1,150,0,0,tanh,sgd,adaptive,0.001,FALSE,0.9230838105,0.92125,0.9200299548,5618.44043,5.3984375,6002973598,5809741,36.5,0,181.3
443,1,150,0,0,tanh,sgd,invscaling,0.001,TRUE,0.1626668509,0.19,0.1633766958,5744.193604,5.356933594,6086672168,5660015,20.5,16,183.8
444,1,150,0,0,tanh,sgd,invscaling,0.001,FALSE,0.1964440896,0.25375,0.2020723145,5617.335449,5.281738281,6036749055,5803695,10.5,18,169.8
445,1,150,0,0,tanh,sgd,constant,0.0001,TRUE,0.9215037346,0.91875,0.9179199637,5704.156982,5.386474609,6103449169,5742640,18.5,0,168
446,1,150,0,0,tanh,sgd,constant,0.0001,FALSE,0.9216442615,0.9175,0.9160677653,5658.71167,5.33984375,6011695445,5757905,16.5,0,160.5
447,1,150,0,0,tanh,sgd,adaptive,0.0001,TRUE,0.9301538317,0.9275,0.9270654997,5715.712402,5.391601563,6011148267,6780622,10.5,0,158
448,1,150,0,0,tanh,sgd,adaptive,0.0001,FALSE,0.9249945288,0.9225,0.9220009836,5704.610596,5.446777344,6054318928,5700882,12.4,0.9,158.5
449,1,150,0,0,tanh,sgd,invscaling,0.0001,TRUE,0.1590067177,0.22375,0.1706472455,5811.592041,5.403564453,6041762212,5836753,16.4,0.7,163.5
450,1,150,0,0,tanh,sgd,invscaling,0.0001,FALSE,0.1608399267,0.2,0.1635551178,5740.016846,5.338378906,5983782205,5839794,10.4,0.8,157.9
451,1,150,0,0,tanh,adam,constant,0.01,TRUE,0.9641762813,0.9625,0.9625096497,6652.834229,5.451171875,6982717941,5781619,10.5,0,160
452,1,150,0,0,tanh,adam,constant,0.01,FALSE,0.9657406269,0.965,0.9648623787,6607.582031,5.37109375,7033149963,5792563,18.5,0,166.4
453,1,150,0,0,tanh,adam,adaptive,0.01,TRUE,0.9686835291,0.9675,0.9673797879,6670.405518,5.442382813,7035315918,5767251,10.5,0.6,158.5
454,1,150,0,0,tanh,adam,adaptive,0.01,FALSE,0.9642887639,0.96375,0.9635504137,6616.886475,5.478027344,7019472922,5739636,12.5,0,157.3
455,1,150,0,0,tanh,adam,invscaling,0.01,TRUE,0.9671753575,0.96625,0.9661369068,6646.087158,5.426757813,7081911331,5820820,12.5,0,162.6
456,1,150,0,0,tanh,adam,invscaling,0.01,FALSE,0.9659239057,0.965,0.9648714747,6610.746582,5.450439453,7052645748,5695636,10.5,0,156.4
457,1,150,0,0,tanh,adam,constant,0.001,TRUE,0.9645027487,0.96375,0.9635965432,6571.78418,5.434814453,6999185593,5893236,10.6,0,159.6
458,1,150,0,0,tanh,adam,constant,0.001,FALSE,0.964619685,0.96375,0.9635775623,6579.670166,5.395996094,6939984365,5760693,14.5,0,160.4
459,1,150,0,0,tanh,adam,adaptive,0.001,TRUE,0.964839631,0.96375,0.9636433579,6798.087646,5.475341797,6984116256,5724213,8.5,6,158.6
460,1,150,0,0,tanh,adam,adaptive,0.001,FALSE,0.9648860947,0.96375,0.9636867266,6613.291992,5.435546875,7048964764,5808661,12.4,0.7,159.3
461,1,150,0,0,tanh,adam,invscaling,0.001,TRUE,0.9651933566,0.96375,0.9636720971,6625.511719,5.404785156,7033859966,5871189,8.5,0,158.9
462,1,150,0,0,tanh,adam,invscaling,0.001,FALSE,0.965695441,0.965,0.9648144246,6661.792725,5.444824219,7010679712,6071349,12.5,0,157.7
463,1,150,0,0,tanh,adam,constant,0.0001,TRUE,0.9649799438,0.96375,0.9636310221,6661.336914,5.504150391,6980394076,5759382,10.6,0,158
464,1,150,0,0,tanh,adam,constant,0.0001,FALSE,0.9648170098,0.96375,0.9636840621,6591.259277,5.399658203,6970709507,5839733,14.7,0,161.9
465,1,150,0,0,tanh,adam,adaptive,0.0001,TRUE,0.9637629141,0.9625,0.9624275126,6586.088867,5.417236328,6944134522,5790614,10.5,0.8,158.8
466,1,150,0,0,tanh,adam,adaptive,0.0001,FALSE,0.9648054252,0.96375,0.9636821116,6569.752197,5.427978516,6981920404,5827062,10.4,0,156.7
467,1,150,0,0,tanh,adam,invscaling,0.0001,TRUE,0.9684100087,0.9675,0.9673549895,6578.12085,5.458496094,6940746027,5767798,22.4,0.7,165
468,1,150,0,0,tanh,adam,invscaling,0.0001,FALSE,0.9646984746,0.96375,0.9636047037,6657.620117,5.505615234,7105248635,6391285,12.4,0,152.1
469,1,150,0,0,tanh,lbfgs,constant,0.01,TRUE,0.975554311,0.975,0.9750353619,2325.634033,5.486328125,2389048676,5892854,26.4,0,171.4
470,1,150,0,0,tanh,lbfgs,constant,0.01,FALSE,0.9682504637,0.9675,0.9674614823,2218.696045,5.624023438,2149104913,5795766,28.4,0,179.5
471,1,150,0,0,tanh,lbfgs,adaptive,0.01,TRUE,0.9669085491,0.96625,0.9661971032,3072.091064,5.578857422,3288702516,5854998,27.2,0,172.5
472,1,150,0,0,tanh,lbfgs,adaptive,0.01,FALSE,0.9658598148,0.965,0.9650614734,2469.29541,5.589599609,2635453319,5833942,28.5,0,178.7
473,1,150,0,0,tanh,lbfgs,invscaling,0.01,TRUE,0.9741545626,0.97375,0.9737426166,3950.204102,5.667724609,3319964107,5954550,49.4,0,188.6
474,1,150,0,0,tanh,lbfgs,invscaling,0.01,FALSE,0.9721802948,0.97125,0.9712785182,2775.16333,5.638427734,3239602992,5839414,28.9,0,173.5
475,1,150,0,0,tanh,lbfgs,constant,0.001,TRUE,0.9656060597,0.965,0.9648661114,2005.352051,5.55078125,1760236534,5872630,54.5,0,199.6
476,1,150,0,0,tanh,lbfgs,constant,0.001,FALSE,0.9720178477,0.97125,0.9712183733,1974.424805,5.591064453,2026176893,5877431,31.1,0,178.2
477,1,150,0,0,tanh,lbfgs,adaptive,0.001,TRUE,0.9692886631,0.96875,0.9687688047,1917.447021,5.563720703,2729132786,5903702,26.8,0,175.1
478,1,150,0,0,tanh,lbfgs,adaptive,0.001,FALSE,0.9705531209,0.97,0.9699707207,1732.788574,5.559326172,2132157559,5802871,45.3,0,189.9
479,1,150,0,0,tanh,lbfgs,invscaling,0.001,TRUE,0.9681735038,0.9675,0.967415047,2518.871094,5.635498047,2309645040,5861015,32.6,0,176.4
480,1,150,0,0,tanh,lbfgs,invscaling,0.001,FALSE,0.9661892035,0.965,0.9651766326,1986.394287,5.531738281,1928338005,5859446,25.7,0,168.7
481,1,150,0,0,tanh,lbfgs,constant,0.0001,TRUE,0.9673543936,0.96625,0.966201416,1705.509766,5.535644531,2066241259,5856983,24.8,0,171.1
482,1,150,0,0,tanh,lbfgs,constant,0.0001,FALSE,0.9605773269,0.95875,0.9587419625,1944.743652,5.578857422,2552419237,5906519,22.6,0,174
483,1,150,0,0,tanh,lbfgs,adaptive,0.0001,TRUE,0.9643875519,0.96375,0.9638164859,1792.623779,5.559082031,2263408627,5820791,26.9,0,179.1
484,1,150,0,0,tanh,lbfgs,adaptive,0.0001,FALSE,0.9741105619,0.97375,0.973678001,2049.098633,5.513916016,2096454496,5815511,18.8,0,164.7
485,1,150,0,0,tanh,lbfgs,invscaling,0.0001,TRUE,0.9693612455,0.96875,0.9686816877,1814.255615,5.564208984,2082147714,5907351,24.8,0,173.5
486,1,150,0,0,tanh,lbfgs,invscaling,0.0001,FALSE,0.9757607284,0.975,0.9749816115,1746.415283,5.595703125,2299109248,5912023,29,0,174.3
487,2,50,50,0,identity,sgd,constant,0.01,TRUE,0.9292196964,0.925,0.9241503965,3690.381348,2.82421875,4259424283,3208891,10.6,0,165.1
488,2,50,50,0,identity,sgd,constant,0.01,FALSE,0.931416597,0.92875,0.9277410433,3672.019531,2.889892578,4171539206,3173723,8.5,0,162.5
489,2,50,50,0,identity,sgd,adaptive,0.01,TRUE,0.9339991358,0.93,0.9291434405,3681.718506,2.902099609,4186980486,3275354,32.5,0,177.6
490,2,50,50,0,identity,sgd,adaptive,0.01,FALSE,0.9285745907,0.925,0.9242149195,3681.135742,2.864013672,4136778324,3330586,14.5,0,157.9
491,2,50,50,0,identity,sgd,invscaling,0.01,TRUE,0.3081582978,0.28125,0.2576408255,3674.968994,2.916992188,4139832483,3279418,34.6,0,179.7
492,2,50,50,0,identity,sgd,invscaling,0.01,FALSE,0.2176734766,0.22625,0.1971979907,3761.373535,2.855712891,4219725742,3211867,12.5,0,161.4
493,2,50,50,0,identity,sgd,constant,0.001,TRUE,0.9341623514,0.93125,0.9300939927,3816.005127,2.930908203,4173013163,3285562,10.6,0,152.6
494,2,50,50,0,identity,sgd,constant,0.001,FALSE,0.9337027507,0.93125,0.930182271,3723.960693,2.906005859,4214438449,3336059,10.1,0,159.5
495,2,50,50,0,identity,sgd,adaptive,0.001,TRUE,0.9325488713,0.93,0.9294419201,3688.162598,2.913085938,4153773758,3259546,12.5,0,161.5
496,2,50,50,0,identity,sgd,adaptive,0.001,FALSE,0.928516185,0.92625,0.9251199492,3753.86792,2.852539063,4132452262,3352187,22.5,12,176
497,2,50,50,0,identity,sgd,invscaling,0.001,TRUE,0.190135861,0.2075,0.1770842509,3690.146484,2.863769531,4195356932,3266907,12.4,0,159.7
498,2,50,50,0,identity,sgd,invscaling,0.001,FALSE,0.2386309988,0.26,0.2283245559,3688.549316,2.944580078,4157253378,3861402,8.6,0,153
499,2,50,50,0,identity,sgd,constant,0.0001,TRUE,0.9304131038,0.9275,0.9269865672,3686.588623,2.872314453,4149737260,3713594,12.5,0,166.2
500,2,50,50,0,identity,sgd,constant,0.0001,FALSE,0.9263433609,0.92375,0.9232315792,3680.943604,2.906738281,4223871027,3271387,10.4,0,161.2
501,2,50,50,0,identity,sgd,adaptive,0.0001,TRUE,0.9417206196,0.93875,0.9381109462,3694.812256,2.885742188,4206952746,3182299,12.7,0,155.1
502,2,50,50,0,identity,sgd,adaptive,0.0001,FALSE,0.924318558,0.92125,0.9205636683,3689.007813,2.845703125,4207705475,3243291,20.5,12,174.3
503,2,50,50,0,identity,sgd,invscaling,0.0001,TRUE,0.2722874974,0.30375,0.255590128,3681.452637,2.914306641,4154853134,3245818,12.5,0,162.6
504,2,50,50,0,identity,sgd,invscaling,0.0001,FALSE,0.2481568439,0.29125,0.2430862358,3674.350098,2.872070313,4159759837,3298938,8.3,0,157.3
505,2,50,50,0,identity,adam,constant,0.01,TRUE,0.9540341086,0.9525,0.9522410379,4178.672119,2.890136719,4681796224,3259003,14.5,0,162.2
506,2,50,50,0,identity,adam,constant,0.01,FALSE,0.9572184786,0.955,0.9548173458,4181.5354,3.980957031,4681627032,3511643,10.1,0.5,163.6
507,2,50,50,0,identity,adam,adaptive,0.01,TRUE,0.957945052,0.95625,0.9562060004,4175.740479,2.946044922,4662748874,3274394,14.5,0,162.7
508,2,50,50,0,identity,adam,adaptive,0.01,FALSE,0.961289452,0.96,0.9598644623,4249.596924,2.866455078,4690499506,3589306,14.6,0,157.5
509,2,50,50,0,identity,adam,invscaling,0.01,TRUE,0.9540872969,0.9525,0.9522316175,4331.375,2.916015625,4654557276,3302139,12.3,0,157
510,2,50,50,0,identity,adam,invscaling,0.01,FALSE,0.9554332275,0.95375,0.953570888,4171.81958,2.852050781,4655768332,3256443,12.6,0,162.8
511,2,50,50,0,identity,adam,constant,0.001,TRUE,0.9563079838,0.955,0.9548168762,4231.453369,2.902832031,4751693608,3316763,18.5,0,161.9
512,2,50,50,0,identity,adam,constant,0.001,FALSE,0.9579329028,0.95625,0.956191713,4182.389648,2.882568359,4629543187,3220827,8.6,0,158.4
513,2,50,50,0,identity,adam,adaptive,0.001,TRUE,0.9582083419,0.95625,0.9561333144,4170.074463,2.918212891,4732046180,3204603,14.3,0,153.7
514,2,50,50,0,identity,adam,adaptive,0.001,FALSE,0.9583006249,0.95625,0.9561248918,4166.937988,2.844726563,4612347561,3248859,12.4,0,159.3
515,2,50,50,0,identity,adam,invscaling,0.001,TRUE,0.9627018769,0.96125,0.9611004798,4175.099854,2.861083984,4650824218,3253915,8.5,0,156
516,2,50,50,0,identity,adam,invscaling,0.001,FALSE,0.9624843501,0.96125,0.9611086508,4198.19458,2.928955078,4656017086,3290907,16.5,0,160.2
517,2,50,50,0,identity,adam,constant,0.0001,TRUE,0.9568160137,0.955,0.9548991827,4172.577881,2.892578125,4677548039,3318459,14.6,0,156.5
518,2,50,50,0,identity,adam,constant,0.0001,FALSE,0.9589926122,0.9575,0.9574966251,4165.077148,2.87109375,4642685031,3273563,36.5,0,177
519,2,50,50,0,identity,adam,adaptive,0.0001,TRUE,0.9601765352,0.95875,0.9587162758,4159.866699,2.897705078,4650554053,3158555,6.7,0,154.1
520,2,50,50,0,identity,adam,adaptive,0.0001,FALSE,0.9568514651,0.955,0.9548647125,4164.290283,2.927978516,4633673703,3214683,12.5,0,160.5
521,2,50,50,0,identity,adam,invscaling,0.0001,TRUE,0.9582800202,0.95625,0.9561487268,4172.429199,2.931396484,4655703309,3310939,18.3,0,162
522,2,50,50,0,identity,adam,invscaling,0.0001,FALSE,0.9599568871,0.95875,0.9586285407,4173.32666,2.911621094,4741407411,3300891,8.4,0,154.7
523,2,50,50,0,identity,lbfgs,constant,0.01,TRUE,0.956141215,0.955,0.9548369495,2133.011719,2.113525391,2218707460,3441658,15.2,0,164.8
524,2,50,50,0,identity,lbfgs,constant,0.01,FALSE,0.9597131841,0.95875,0.9587044508,2116.028076,3.044921875,2268181371,3289243,9.6,0,156
525,2,50,50,0,identity,lbfgs,adaptive,0.01,TRUE,0.9532627534,0.9525,0.9523885683,2186.910645,2.993408203,2352175582,3412059,11.6,0,153.1
526,2,50,50,0,identity,lbfgs,adaptive,0.01,FALSE,0.962437261,0.96125,0.9612806813,2159.581299,3.057617188,2232049206,3458907,13.8,0,157.7
527,2,50,50,0,identity,lbfgs,invscaling,0.01,TRUE,0.9605853683,0.96,0.9598005465,2027.98999,3.035644531,2291753599,3356123,13.6,0,158.9
528,2,50,50,0,identity,lbfgs,invscaling,0.01,FALSE,0.9616349645,0.96125,0.961119811,2208.477295,3.083740234,2243104106,3367643,17.4,0,168.2
529,2,50,50,0,identity,lbfgs,constant,0.001,TRUE,0.962414823,0.96125,0.9609566974,2047.998291,3.119384766,2248828932,3308379,15.1,0,166.6
530,2,50,50,0,identity,lbfgs,constant,0.001,FALSE,0.957742,0.95625,0.9563882755,2046.244385,3.032470703,2283487345,3336763,11.6,0,157.6
531,2,50,50,0,identity,lbfgs,adaptive,0.001,TRUE,0.959663139,0.95875,0.9586758137,2176.65332,3.055908203,2319578524,3338491,13.6,0,158.4
532,2,50,50,0,identity,lbfgs,adaptive,0.001,FALSE,0.9605556559,0.95875,0.9587799121,2077.692871,3.102050781,2384529085,3259035,15.7,0,160.3
533,2,50,50,0,identity,lbfgs,invscaling,0.001,TRUE,0.9486087305,0.9475,0.9473658487,2057.76709,3.040039063,2255426689,3347099,31.4,0,173.4
534,2,50,50,0,identity,lbfgs,invscaling,0.001,FALSE,0.9634591953,0.9625,0.962337086,2144.428467,3.087646484,2289966479,3316347,13.6,0,156.8
535,2,50,50,0,identity,lbfgs,constant,0.0001,TRUE,0.9597205317,0.95875,0.9587576371,2040.280273,3.055175781,2291781069,3339835,37,0,177.7
536,2,50,50,0,identity,lbfgs,constant,0.0001,FALSE,0.9596615976,0.95875,0.9586510347,2152.576416,3.031982422,2296393383,3393339,11.7,0,155.3
537,2,50,50,0,identity,lbfgs,adaptive,0.0001,TRUE,0.9535293926,0.9525,0.9523908992,2075.027588,3.056152344,2335309870,3366683,39.3,0,180.1
538,2,50,50,0,identity,lbfgs,adaptive,0.0001,FALSE,0.95825486,0.9575,0.9574077401,2005.499756,3.090576172,2348304893,3401179,13.6,0,159.9
